"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_12mon","WAB_30min_12mon","carotenoidtotal","betacarotenoid_nirs","branch_angle","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13540B-7_306",1,306,13,18,"test"," (Operator: lizbethpino, Time: )","GM13540B-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.9,14.9,0.8,0.2,NA,NA,NA,NA,40.3,60,NA,2,100,NA,NA,NA,1,5,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13540B-8_307",1,307,13,19,"test"," (Operator: lizbethpino, Time: )","GM13540B-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4,0.1,NA,NA,NA,NA,39.4,55,NA,2,100,NA,NA,NA,2,3,1,NA,NA,NA,4,5,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13540B-9_308",1,308,13,20,"test"," (Operator: lizbethpino, Time: )","GM13540B-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.5,15.9,NA,NA,NA,NA,NA,NA,37.9,55,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-1_279",1,279,12,10,"test"," (Operator: lizbethpino, Time: )","GM13551B-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",13.1,25.6,2.7,1.5,NA,NA,NA,NA,39.7,70,NA,2,100,NA,NA,NA,1,2,1,NA,NA,NA,4,4,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,2
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-2_280",1,280,12,9,"test"," (Operator: lizbethpino, Time: )","GM13551B-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.4,32.7,0.3,NA,NA,NA,NA,NA,39,45,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-3_281",1,281,12,8,"test"," (Operator: lizbethpino, Time: )","GM13551B-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.1,5.9,3.5,1.9,NA,NA,NA,NA,36.6,50,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,2,NA,NA,NA,0,4,NA,NA,1,2
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-4_283",1,283,12,6,"test"," (Operator: lizbethpino, Time: )","GM13551B-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4,10.2,0.4,0.2,NA,NA,NA,NA,41.9,35,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-5_284",1,284,12,5,"test"," (Operator: lizbethpino, Time: )","GM13551B-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3.1,1.7,NA,NA,NA,NA,33.7,50,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,3
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13551B-6_285",1,285,12,4,"test"," (Operator: lizbethpino, Time: )","GM13551B-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3,6.7,3.3,2.1,NA,NA,NA,NA,38.5,30,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,2
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13552A-1_274",1,274,12,15,"test"," (Operator: lizbethpino, Time: )","GM13552A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.7,13.4,1,0.5,NA,NA,NA,NA,40.9,45,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13552A-2_275",1,275,12,14,"test"," (Operator: lizbethpino, Time: )","GM13552A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,2,100,NA,NA,NA,1,2,1,NA,NA,NA,4,5,NA,NA,2,1,NA,5,NA,NA,NA,0,4,NA,NA,1,NA
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13552A-3_276",1,276,12,13,"test"," (Operator: lizbethpino, Time: )","GM13552A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.9,35.4,0.5,0.2,NA,NA,NA,NA,41,40,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13552A-4_277",1,277,12,12,"test"," (Operator: lizbethpino, Time: )","GM13552A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,2,100,NA,NA,NA,1,2,1,NA,NA,NA,4,5,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13552A-5_278",1,278,12,11,"test"," (Operator: lizbethpino, Time: )","GM13552A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.7,15.2,5.5,3.5,NA,NA,NA,NA,39.4,35,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,2
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13556B-1_309",1,309,13,21,"test"," (Operator: lizbethpino, Time: )","GM13556B-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.5,NA,NA,NA,NA,NA,38.7,70,NA,2,100,NA,NA,NA,2,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13558B-1_310",1,310,13,22,"test"," (Operator: lizbethpino, Time: )","GM13558B-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.3,28.4,0.9,0.3,NA,NA,NA,NA,40.5,30,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,5,NA,NA,NA,0,4,NA,NA,1,NA
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-10_127",1,127,6,18,"test"," (Operator: lizbethpino, Time: )","GM13565A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1,0.4,NA,NA,NA,NA,39.3,35,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,5,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-11_128",1,128,6,17,"test"," (Operator: lizbethpino, Time: )","GM13565A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7,13.2,1.3,0.7,NA,NA,NA,NA,43.4,45,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-1_117",1,117,5,21,"test"," (Operator: lizbethpino, Time: )","GM13565A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2,0.6,NA,NA,NA,NA,42.8,30,NA,2,100,NA,NA,NA,2,2,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-12_129",1,129,6,16,"test"," (Operator: lizbethpino, Time: )","GM13565A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.6,21.8,0.8,0.6,NA,NA,NA,NA,44.5,45,NA,2,100,NA,NA,NA,2,2,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-2_118",1,118,5,22,"test"," (Operator: lizbethpino, Time: )","GM13565A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.2,8.3,0.6,0.1,NA,NA,NA,NA,39.7,25,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-3_119",1,119,5,23,"test"," (Operator: lizbethpino, Time: )","GM13565A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.7,21.1,0.7,0.2,NA,NA,NA,NA,41.5,40,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-4_121",1,121,6,24,"test"," (Operator: lizbethpino, Time: )","GM13565A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.2,13.5,0.3,0.1,NA,NA,NA,NA,37.7,30,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-5_122",1,122,6,23,"test"," (Operator: lizbethpino, Time: )","GM13565A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.6,16.3,0.2,NA,NA,NA,NA,NA,43.3,65,NA,2,100,NA,NA,NA,2,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-6_123",1,123,6,22,"test"," (Operator: lizbethpino, Time: )","GM13565A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.8,21.1,0.6,0.6,NA,NA,NA,NA,43.7,45,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,3,NA,NA,2,3,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-7_124",1,124,6,21,"test"," (Operator: lizbethpino, Time: )","GM13565A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,2,100,NA,NA,NA,2,2,1,NA,NA,NA,4,5,NA,NA,2,2,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-8_125",1,125,6,20,"test"," (Operator: lizbethpino, Time: )","GM13565A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.1,17.7,0.2,NA,NA,NA,NA,NA,39,35,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13565A-9_126",1,126,6,19,"test"," (Operator: lizbethpino, Time: )","GM13565A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8,0.3,NA,NA,NA,NA,40.5,40,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-10_388",1,388,17,4,"test"," (Operator: lizbethpino, Time: )","GM13582B-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.7,7.5,1.7,0.7,NA,NA,NA,NA,42.7,35,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-11_389",1,389,17,5,"test"," (Operator: lizbethpino, Time: )","GM13582B-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0,NA,NA,NA,NA,25.9,40,NA,2,100,NA,NA,NA,2,2,1,NA,NA,NA,4,5,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-12_390",1,390,17,6,"test"," (Operator: lizbethpino, Time: )","GM13582B-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.8,11,1,0.6,NA,NA,NA,NA,40.3,40,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-1_379",1,379,16,6,"test"," (Operator: lizbethpino, Time: )","GM13582B-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6,14.2,0.7,0.4,NA,NA,NA,NA,41.9,180,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,3,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-2_380",1,380,16,5,"test"," (Operator: lizbethpino, Time: )","GM13582B-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.9,20.2,1,0.5,NA,NA,NA,NA,42.8,65,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-3_381",1,381,16,4,"test"," (Operator: lizbethpino, Time: )","GM13582B-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1,0.5,NA,NA,NA,NA,39.5,55,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-5_384",1,384,16,1,"test"," (Operator: lizbethpino, Time: )","GM13582B-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.7,5.8,1.1,0.9,NA,NA,NA,NA,39.6,50,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,4,NA,NA,2,3,NA,2,NA,NA,NA,0,4,NA,NA,2,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-6_385",1,385,17,1,"test"," (Operator: lizbethpino, Time: )","GM13582B-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.7,13.5,0.7,0.4,NA,NA,NA,NA,39.2,60,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-7_386",1,386,17,2,"test"," (Operator: lizbethpino, Time: )","GM13582B-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.8,0.6,NA,NA,NA,NA,40.9,50,NA,2,100,NA,NA,NA,3,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13582B-9_387",1,387,17,3,"test"," (Operator: lizbethpino, Time: )","GM13582B-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10,35.1,1.5,0.7,NA,NA,NA,NA,42,40,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,2,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-10_100",1,100,5,4,"test"," (Operator: lizbethpino, Time: )","GM13608A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,40.6,25,NA,2,100,NA,NA,NA,2,3,1,NA,NA,NA,4,5,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,2,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-11_101",1,101,5,5,"test"," (Operator: lizbethpino, Time: )","GM13608A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,NA,NA,NA,44,55,NA,2,100,NA,NA,NA,2,4,1,NA,NA,NA,4,4,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-12_102",1,102,5,6,"test"," (Operator: lizbethpino, Time: )","GM13608A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.6,14.8,NA,NA,NA,NA,NA,NA,37.9,45,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,3,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-1_90",1,90,4,7,"test"," (Operator: lizbethpino, Time: )","GM13608A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.4,9.5,0.6,NA,NA,NA,NA,NA,44.7,45,NA,2,100,NA,NA,NA,1,2,1,NA,NA,NA,4,4,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-2_91",1,91,4,6,"test"," (Operator: lizbethpino, Time: )","GM13608A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6,0,NA,NA,NA,NA,37.4,35,NA,2,100,NA,NA,NA,2,3,1,NA,NA,NA,4,4,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,2,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-3_92",1,92,4,5,"test"," (Operator: lizbethpino, Time: )","GM13608A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.6,7.8,0.4,NA,NA,NA,NA,NA,38.7,50,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,3,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-4_93",1,93,4,4,"test"," (Operator: lizbethpino, Time: )","GM13608A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8,0.3,NA,NA,NA,NA,41,35,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,3,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-5_94",1,94,4,3,"test"," (Operator: lizbethpino, Time: )","GM13608A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.3,26.7,0.4,NA,NA,NA,NA,NA,40.9,35,NA,2,100,NA,NA,NA,1,3,1,NA,NA,NA,4,5,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-6_95",1,95,4,2,"test"," (Operator: lizbethpino, Time: )","GM13608A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.9,26.2,0.8,0.2,NA,NA,NA,NA,40.4,70,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,3,NA,NA,2,1,NA,4,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-7_96",1,96,4,1,"test"," (Operator: lizbethpino, Time: )","GM13608A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9,18.7,1.2,0.6,NA,NA,NA,NA,40.6,80,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,3,NA,NA,2,1,NA,3,NA,NA,NA,0,4,NA,NA,1,1
2021,"202151DVGST_ciat","202151DVGST_ciat",1.2,3.2,"2021-August-12","2022-June-30","CIAT. Valle, Colombia",NA,"202151DVGST_ciat_rep1_GM13608A-8_97",1,97,5,1,"test"," (Operator: lizbethpino, Time: )","GM13608A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.2,17.5,0.3,0.1,NA,NA,NA,NA,41.8,65,NA,2,100,NA,NA,NA,1,4,1,NA,NA,NA,4,4,NA,NA,2,1,NA,2,NA,NA,NA,0,4,NA,NA,1,1
