"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_nirs","height_1st_branch","frogskin1_5","vigor1_5","lodging1_3","planted_number_plot","plant_type","harvest_number","mites_3mon","root_skin_color1_3","root_type1_5","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc"
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-10_589",1,589,19,13,"test"," (Operator: lizbethpino, Time: )","GM14226A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",13.4794064623492,27.412980169186,1.274359,1.005668,3,40.4929161,40,1,3,1,5,4,2,3,3,4,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-1_105",1,105,4,24,"test"," (Operator: lizbethpino, Time: )","GM14226A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",15.2987012987013,41.9480519480519,0.9262224,0.5721177,3,36.949192,125,1,3,1,5,3,2,NA,3,3,21,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-11_93",1,93,3,29,"test"," (Operator: lizbethpino, Time: )","GM14226A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.26582849410836,14.4819680141324,0.5320292,0.5069909,3,42.3879852,70,1,3,1,5,3,2,3,3,3,32,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-12_344",1,344,11,24,"test"," (Operator: lizbethpino, Time: )","GM14226A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1658703,0.9760827,4,39.5501289,110,1,3,1,5,3,2,NA,3,4,16,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-13_51",1,51,2,14,"test"," (Operator: lizbethpino, Time: )","GM14226A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.4124225601416,17.3002655080859,1.2562293,1.2620827,3,39.5274353,95,1,4,1,5,3,2,NA,3,3,18,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-14_649",1,649,21,9,"test"," (Operator: lizbethpino, Time: )","GM14226A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.4341391218549,22.8169708929452,0.9557937,0.8902586,3,38.0195618,115,1,4,1,5,3,2,3,2,4,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-15_59",1,59,2,6,"test"," (Operator: lizbethpino, Time: )","GM14226A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.95013850415511,21.0526315789474,1.8142401,1.3236465,3,43.0986557,90,1,4,1,5,4,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-2_532",1,532,17,20,"test"," (Operator: lizbethpino, Time: )","GM14226A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.5481421,0.4433745,2,40.1938057,100,1,4,1,5,4,2,NA,3,4,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-3_68",1,68,3,4,"test"," (Operator: lizbethpino, Time: )","GM14226A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.28935775562254,7.53535821933689,0.6014679,0.3552714,3,37.5746498,55,1,4,1,5,5,2,NA,2,2,7,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-4_436",1,436,14,13,"test"," (Operator: lizbethpino, Time: )","GM14226A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9408396,0.573621,2,40.385994,110,1,2,1,5,3,2,NA,3,4,17,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-5_177",1,177,6,16,"test"," (Operator: lizbethpino, Time: )","GM14226A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4587853,0.3853555,1,42.2368011,285,1,5,1,5,1,2,NA,3,3,13,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-6_184",1,184,6,9,"test"," (Operator: lizbethpino, Time: )","GM14226A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.2643819,0.1040201,3,41.5256157,60,1,4,1,5,3,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-7_54",1,54,2,11,"test"," (Operator: lizbethpino, Time: )","GM14226A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.91648106904232,22.2744988864142,1.4118129,1.0614796,2,42.8344994,170,1,4,1,5,3,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-8_673",1,673,22,32,"test"," (Operator: lizbethpino, Time: )","GM14226A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.61017904976738,13.776963203158,0.6454971,0.0820447,4,40.183342,45,1,3,1,5,4,2,3,2,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14226A-9_414",1,414,13,30,"test"," (Operator: lizbethpino, Time: )","GM14226A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",11.3621038435603,26.6014834794336,0.7287522,0.7582419,3,39.3471146,45,1,3,1,5,4,2,NA,2,4,11,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-11_461",1,461,15,13,"test"," (Operator: lizbethpino, Time: )","GM14235A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",13.8980078247965,24.8886990151549,3.0302181,1.6754436,4,40.7514648,120,1,3,1,5,4,2,NA,1,3,0,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-12_378",1,378,12,7,"test"," (Operator: lizbethpino, Time: )","GM14235A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.9114901510111,25.3472852275248,0.9773829,0.7474791,5,36.7025528,50,1,3,1,5,3,2,NA,1,3,22,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-13_92",1,92,3,28,"test"," (Operator: lizbethpino, Time: )","GM14235A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.83183847944734,19.9038204648677,2.8549109,1.3738203,3,36.4120102,35,1,3,1,5,4,2,NA,2,2,14,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-1_553",1,553,18,24,"test"," (Operator: lizbethpino, Time: )","GM14235A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.2818498,0.020738,5,36.2488899,45,1,3,1,5,4,2,NA,1,4,15,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-2_60",1,60,2,5,"test"," (Operator: lizbethpino, Time: )","GM14235A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.02930402930405,9.2539039907461,0.8186347,0.5775114,3,41.0052109,50,1,4,1,5,4,2,NA,1,4,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-3_448",1,448,14,1,"test"," (Operator: lizbethpino, Time: )","GM14235A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.43022136669875,11.2030798845043,1.0962204,0.2718398,6,39.3334503,40,1,4,1,5,3,2,NA,1,1,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-4_786",1,786,25,18,"test"," (Operator: lizbethpino, Time: )","GM14235A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3.1486561,1.8863806,2,39.4985924,40,1,2,1,5,5,2,NA,1,4,6,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-5_751",1,751,24,18,"test"," (Operator: lizbethpino, Time: )","GM14235A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.6451416,1.567517,2,41.7241898,75,1,4,1,5,3,2,NA,1,3,23,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-6_741",1,741,24,28,"test"," (Operator: lizbethpino, Time: )","GM14235A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.503989,0.1759245,3,41.3396835,40,1,3,1,5,3,2,3,1,4,19,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-7_32",1,32,1,32,"test"," (Operator: lizbethpino, Time: )","GM14235A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.80777895932091,15.409224447128,2.8822594,1.5557618,3,33.275547,45,1,3,1,5,4,1,NA,1,5,8,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-8_783",1,783,25,15,"test"," (Operator: lizbethpino, Time: )","GM14235A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.5571527,1.2696137,0,35.8310394,215,1,3,1,5,3,2,NA,1,3,8,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14235A-9_110",1,110,4,19,"test"," (Operator: lizbethpino, Time: )","GM14235A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.0517227215221,14.3864088198084,2.6620576,1.3856932,3,39.3029327,65,1,3,1,5,3,2,NA,2,2,9,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-10_492",1,492,16,21,"test"," (Operator: lizbethpino, Time: )","GM14241A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.5366561,0.8813235,4,37.7420464,75,1,4,1,5,4,2,NA,3,5,20,5,NA,NA,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-11_775",1,775,25,7,"test"," (Operator: lizbethpino, Time: )","GM14241A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,3,NA,45,NA,2,1,5,2,2,NA,NA,5,NA,5,NA,NA,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-12_208",1,208,7,16,"test"," (Operator: lizbethpino, Time: )","GM14241A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,25,1,3,3,5,5,2,3,3,5,15,4,NA,1,NA,80
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-1_373",1,373,12,12,"test"," (Operator: lizbethpino, Time: )","GM14241A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2377642,0.3296811,4,37.6820602,70,1,5,1,5,3,2,NA,3,3,24,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-2_423",1,423,14,26,"test"," (Operator: lizbethpino, Time: )","GM14241A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.23890738291762,17.3810935291167,0.6391968,0.5392012,5,41.4087257,160,1,5,1,5,2,2,3,2,2,7,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-3_271",1,271,9,15,"test"," (Operator: lizbethpino, Time: )","GM14241A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8131049,0.5343444,3,37.9976616,80,1,3,1,5,4,2,2,3,4,25,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-4_88",1,88,3,24,"test"," (Operator: lizbethpino, Time: )","GM14241A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1659751,0.8375363,2,39.7624245,65,1,3,1,5,2,1,NA,3,3,7,2,NA,2,NA,40
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-5_279",1,279,9,23,"test"," (Operator: lizbethpino, Time: )","GM14241A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",12.2430904094656,25.1901982603956,1.0936328,0.761956,3,41.3266029,85,1,5,1,5,3,2,NA,3,3,23,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-6_236",1,236,8,21,"test"," (Operator: lizbethpino, Time: )","GM14241A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",12.6066973079448,25.0820748522653,1.0471679,0.5477691,3,40.41045,50,1,3,1,5,4,2,3,3,3,25,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-7_472",1,472,15,24,"test"," (Operator: lizbethpino, Time: )","GM14241A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.777702,0.4633169,4,41.0559349,35,1,3,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-8_479",1,479,15,31,"test"," (Operator: lizbethpino, Time: )","GM14241A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.3347588,0.9669969,4,44.1043587,70,1,4,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14241A-9_452",1,452,15,4,"test"," (Operator: lizbethpino, Time: )","GM14241A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.0824425,0.2865595,5,40.6384048,70,1,5,1,5,3,2,NA,3,4,24,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-10_562",1,562,18,15,"test"," (Operator: lizbethpino, Time: )","GM655A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.06538139145012,6.41240569991618,0.7359791,0.4561728,3,37.5660667,40,1,4,1,5,4,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-11_630",1,630,20,11,"test"," (Operator: lizbethpino, Time: )","GM655A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.5249903,1.336841,3,35.948494,30,1,4,1,5,4,2,2,1,4,16,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-12_825",1,825,26,8,"test"," (Operator: lizbethpino, Time: )","GM655A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.4463818657367,5.25283347863994,NA,NA,4,37.4498482,25,1,3,2,5,5,2,NA,1,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-1_330",1,330,11,10,"test"," (Operator: lizbethpino, Time: )","GM655A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,3.0719411,1.82041,3,39.000885,50,1,3,1,5,3,2,3,1,4,1,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-13_482",1,482,16,31,"test"," (Operator: lizbethpino, Time: )","GM655A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.55921375921376,4.44422604422605,3.507504,1.8186105,4,35.5631027,55,1,4,1,5,3,2,NA,1,2,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-14_249",1,249,8,8,"test"," (Operator: lizbethpino, Time: )","GM655A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.13992004568818,16.6761850371217,0.5064196,0.038024,3,37.8288879,40,1,3,1,5,3,2,NA,1,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-15_69",1,69,3,5,"test"," (Operator: lizbethpino, Time: )","GM655A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.03225806451614,6.81047401214608,0.2924248,NA,3,37.0530968,55,1,5,1,5,4,2,NA,1,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-16_762",1,762,24,7,"test"," (Operator: lizbethpino, Time: )","GM655A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9545314,0.1837644,3,37.4966278,35,1,3,3,5,4,2,NA,1,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-17_354",1,354,12,31,"test"," (Operator: lizbethpino, Time: )","GM655A-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.14399565296144,11.7551168266619,0.8473867,0.7767379,3,42.9082222,25,1,4,1,5,4,2,NA,1,3,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-18_138",1,138,5,10,"test"," (Operator: lizbethpino, Time: )","GM655A-18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.36272270443125,7.67473732297853,2.9233577,1.5661438,3,39.5967865,45,1,3,1,5,4,2,NA,1,3,0,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-19_551",1,551,18,26,"test"," (Operator: lizbethpino, Time: )","GM655A-19","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.46550290939317,17.0199501246883,0.288534,0.0730318,3,37.0326653,30,1,4,1,5,4,2,NA,1,3,10,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-20_519",1,519,17,7,"test"," (Operator: lizbethpino, Time: )","GM655A-20","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.8411214,1.6167227,5,29.591053,25,1,3,1,5,5,2,NA,1,4,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-21_144",1,144,5,16,"test"," (Operator: lizbethpino, Time: )","GM655A-21","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.6385669125395,22.2075869336143,0.4916784,0.1775663,3,39.4245796,35,3,3,1,5,4,2,NA,1,3,1,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-22_596",1,596,19,20,"test"," (Operator: lizbethpino, Time: )","GM655A-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.5104303,1.1766733,4,37.7594948,35,1,4,1,5,4,2,NA,1,4,14,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-2_458",1,458,15,10,"test"," (Operator: lizbethpino, Time: )","GM655A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,2.0899055,1.1077392,4,37.0493355,55,1,3,1,5,3,2,NA,1,4,5,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-3_563",1,563,18,14,"test"," (Operator: lizbethpino, Time: )","GM655A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.71296296296295,11.276455026455,0.6561029,0.2674214,3,40.3132973,75,1,3,1,5,5,2,3,1,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-4_268",1,268,9,12,"test"," (Operator: lizbethpino, Time: )","GM655A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.35428110355956,20.6343295161841,0.3275457,0.2618754,3,34.431839,60,1,3,1,5,4,2,2,1,3,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-5_87",1,87,3,23,"test"," (Operator: lizbethpino, Time: )","GM655A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.91318629751293,24.6392538714219,0.4709574,0.0991281,3,42.3544617,25,1,3,1,5,4,2,NA,1,3,1,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM655A-6_293",1,293,10,28,"test"," (Operator: lizbethpino, Time: )","GM655A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7950302,0.6902319,3,39.8645782,45,1,4,1,5,4,2,4,1,4,9,5,NA,2,NA,100
