"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_12mon","WAB_30min_12mon","branch_angle","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14067B-33_1309",2,1309,29,31,"test"," (Operator: lizbethpino, Time: )","GM14067B-33","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,29.82228497,NA,170,11.4010989,4,100,11.4010989010989,3.40006820399725,4.15,1,4,2,NA,1,NA,5,3,100,10,4,3,1,4,1,2500,198,0,5,3,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14067B-34_1423",2,1423,36,36,"test"," (Operator: lizbethpino, Time: )","GM14067B-34","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,31.40200302,NA,210,12.36263736,4,100,12.3626373626374,3.88211575796703,4.5,1,4,2,NA,4,NA,5,3,90,20,4,1,1,3,2,2900,254,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14067B-35_1067",2,1067,16,32,"test"," (Operator: lizbethpino, Time: )","GM14067B-35","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,1,NA,30.23003003,NA,180,15.65934066,4,80,15.6593406593407,4.73382338381868,5.7,1,3,1,NA,4,NA,5,2,90,50,3,2,1,3,3,2900,236,0,4,3,3,3,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14069B-2_1295",2,1295,28,20,"test"," (Operator: lizbethpino, Time: )","GM14069B-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,1,NA,40.2321884,NA,150,9.615384615,4,80,9.61538461538462,3.86847965384615,3.5,1,4,1,NA,4,NA,5,1,50,20,3,3,1,2,2,2800,369,1,4,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14069B-3_931",2,931,8,24,"test"," (Operator: lizbethpino, Time: )","GM14069B-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.59003044,NA,160,9.065934066,4,100,9.06593406593407,2.95459067175824,3.3,1,3,1,NA,3,NA,5,4,90,10,4,3,2,4,3,2175,204,0,5,2,2,4,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14069B-4_1300",2,1300,29,22,"test"," (Operator: lizbethpino, Time: )","GM14069B-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,37.03717519,NA,160,12.5,4,100,12.5,4.62964689875,4.55,1,4,1,NA,7,NA,5,3,60,20,4,3,1,2,2,2700,314,3,5,2,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14069B-6_1539",2,1539,42,28,"test"," (Operator: lizbethpino, Time: )","GM14069B-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,38.20056948,NA,190,10.43956044,4,100,10.4395604395604,3.98797153912088,3.8,1,3,2,NA,5,NA,5,3,80,20,4,3,1,4,1,1000,122,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14069B-9_1577",2,1577,44,26,"test"," (Operator: lizbethpino, Time: )","GM14069B-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,35.4633736,NA,200,4.395604396,4,60,4.3956043956044,1.55882960879121,1.6,1,3,NA,NA,2,NA,5,NA,90,10,2,3,1,3,2,1300,141,1,3,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-1_1541",2,1541,42,26,"test"," (Operator: lizbethpino, Time: )","GM14071B-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,39.85804598,NA,110,0.274725275,4,60,0.274725274725275,0.109500126318681,0.1,1,2,1,NA,0,NA,5,1,110,20,1,1,1,5,1,100,13,0,3,1,1,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-12_1543",2,1543,42,24,"test"," (Operator: lizbethpino, Time: )","GM14071B-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,35.51,NA,160,3.571428571,4,40,3.57142857142857,1.26821428571429,1.3,1,3,1,NA,2,NA,5,1,160,20,1,2,1,3,2,1150,125,0,2,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-3_1046",2,1046,15,20,"test"," (Operator: lizbethpino, Time: )","GM14071B-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,1,NA,27.62446394,NA,120,3.846153846,4,40,3.84615384615385,1.06247938230769,1.4,1,3,1,NA,0,NA,5,3,30,10,4,1,2,4,2,1100,74,0,2,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-4_1125",2,1125,19,27,"test"," (Operator: lizbethpino, Time: )","GM14071B-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,33.01637168,NA,170,6.043956044,4,80,6.04395604395604,1.99549499164835,2.2,1,3,1,NA,1,NA,5,3,130,10,3,3,1,3,2,1750,168,0,4,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-6_1573",2,1573,44,30,"test"," (Operator: lizbethpino, Time: )","GM14071B-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.21672104,NA,270,10.16483516,4,100,10.1648351648352,3.27477658923077,3.7,1,4,1,NA,4,NA,5,2,80,30,4,2,1,2,2,2700,248,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-7_1003",2,1003,12,24,"test"," (Operator: lizbethpino, Time: )","GM14071B-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,30.42622193,NA,160,4.532967033,4,100,4.53296703296703,1.37921060946429,1.65,1,4,1,NA,1,NA,5,4,40,5,4,3,1,3,2,1650,136,1,5,1,3,4,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-8_1169",2,1169,21,35,"test"," (Operator: lizbethpino, Time: )","GM14071B-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,25.29441088,NA,190,5.769230769,4,100,5.76923076923077,1.45929293538462,2.1,1,3,2,NA,0,NA,5,2,190,50,4,2,1,3,1,1750,95,0,5,1,2,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14071B-9_1293",2,1293,28,22,"test"," (Operator: lizbethpino, Time: )","GM14071B-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,29.77769318,NA,190,17.99450549,4,100,17.9945054945055,5.35834863541209,6.55,1,5,1,NA,4,NA,5,2,120,10,4,2,1,2,3,3850,304,0,5,2,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-10_1268",2,1268,27,26,"test"," (Operator: lizbethpino, Time: )","GM14077A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,33.60403357,NA,220,9.065934066,4,100,9.06593406593407,3.04651952695055,3.3,1,4,2,NA,2,NA,5,2,220,20,4,3,1,3,2,2050,203,2,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-11_1251",2,1251,26,28,"test"," (Operator: lizbethpino, Time: )","GM14077A-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.82292818,NA,220,6.043956044,4,100,6.04395604395604,1.98380335153846,2.2,1,4,1,NA,0,NA,5,1,110,3,4,3,1,4,2,1600,152,0,5,1,3,5,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-12_1226",2,1226,25,20,"test"," (Operator: lizbethpino, Time: )","GM14077A-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,4,NA,30.74579142,NA,190,22.25274725,4,100,22.2527472527473,6.84178325554945,8.1,1,5,1,NA,10,NA,5,4,110,5,4,3,1,1,2,4125,347,1,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-13_1327",2,1327,30,24,"test"," (Operator: lizbethpino, Time: )","GM14077A-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,30.23303797,NA,190,8.241758242,4,100,8.24175824175824,2.49173389862637,3,1,5,1,NA,2,NA,5,2,60,20,4,3,1,3,2,2150,175,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-15_1553",2,1553,43,23,"test"," (Operator: lizbethpino, Time: )","GM14077A-15","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,33.29850927,NA,200,24.72527473,4,100,24.7252747252747,8.23314789642857,9,1,5,2,NA,6,NA,5,3,200,20,4,3,1,2,2,2750,268,2,5,2,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-1_886",2,886,6,33,"test"," (Operator: lizbethpino, Time: )","GM14077A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,35.32733499,NA,110,9.89010989,4,100,9.89010989010989,3.49391225175824,3.6,1,4,2,NA,4,NA,5,4,110,20,4,3,1,3,3,2700,291,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-2_1019",2,1019,13,29,"test"," (Operator: lizbethpino, Time: )","GM14077A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,4,NA,33.06890473,NA,260,8.241758242,4,100,8.24175824175824,2.72545918104396,3,1,4,1,NA,4,NA,5,1,120,20,4,3,1,3,2,1475,142,1,5,1,3,3,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-3_1106",2,1106,18,29,"test"," (Operator: lizbethpino, Time: )","GM14077A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,NA,NA,160,NA,4,20,NA,NA,NA,NA,4,1,NA,NA,NA,5,4,160,10,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-4_1145",2,1145,20,26,"test"," (Operator: lizbethpino, Time: )","GM14077A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.58172414,NA,160,2.335164835,4,60,2.33516483516484,0.760836964807692,0.85,1,3,1,NA,0,NA,5,3,70,30,2,3,1,4,2,800,75,0,3,1,3,2,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-5_1047",2,1047,15,21,"test"," (Operator: lizbethpino, Time: )","GM14077A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,1,NA,31.01474664,NA,250,9.89010989,4,80,9.89010989010989,3.06739252483516,3.6,1,4,1,NA,2,NA,5,2,30,30,3,3,1,3,2,2525,216,3,4,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-7_1312",2,1312,29,34,"test"," (Operator: lizbethpino, Time: )","GM14077A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,28.50094407,NA,220,16.20879121,4,100,16.2087912087912,4.61965851684066,5.9,1,4,2,NA,6,NA,5,3,220,30,4,3,1,2,2,3025,218,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-8_939",2,939,9,21,"test"," (Operator: lizbethpino, Time: )","GM14077A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.00922166,NA,230,12.36263736,4,100,12.3626373626374,3.95718399642857,4.5,1,4,1,NA,4,NA,5,5,90,20,4,3,1,2,3,3250,295,2,5,1,3,3,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14077A-9_1384",2,1384,33,34,"test"," (Operator: lizbethpino, Time: )","GM14077A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,31.33742458,NA,250,12.08791209,4,100,12.0879120879121,3.78804033384615,4.4,1,4,2,NA,5,NA,5,3,250,60,4,3,1,3,2,3450,301,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-10_1453",2,1453,37,31,"test"," (Operator: lizbethpino, Time: )","GM14079B-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,31.046875,NA,220,7.82967033,4,80,7.82967032967033,2.43086796016484,2.85,1,3,2,NA,3,NA,5,3,220,30,3,3,1,3,2,2100,180,0,4,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-11_1222",2,1222,24,21,"test"," (Operator: lizbethpino, Time: )","GM14079B-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.94903846,NA,180,8.516483516,4,80,8.51648351648352,2.80609942928571,3.1,NA,3,1,NA,1,NA,5,3,90,30,4,3,1,3,2,2300,220,0,4,2,3,5,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-1_1288",2,1288,28,27,"test"," (Operator: lizbethpino, Time: )","GM14079B-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,32.46316656,NA,170,21.01648352,4,100,21.0164835164835,6.82261604901099,7.65,1,4,1,NA,7,NA,5,2,170,10,4,3,1,2,1,3350,312,1,5,1,2,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-12_1248",2,1248,26,31,"test"," (Operator: lizbethpino, Time: )","GM14079B-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,32.38796332,NA,180,9.89010989,4,100,9.89010989010989,3.20320516351648,3.6,1,4,1,NA,2,NA,5,3,180,30,4,3,1,2,3,2825,262,0,5,3,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-13_1201",2,1201,23,31,"test"," (Operator: lizbethpino, Time: )","GM14079B-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,32.29470505,NA,170,4.945054945,4,100,4.94505494505495,1.59699090906593,1.8,1,3,2,NA,0,NA,5,3,120,10,4,3,1,3,1,1550,143,0,5,3,2,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-14_1579",2,1579,44,24,"test"," (Operator: lizbethpino, Time: )","GM14079B-14","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,4,NA,28.81895011,NA,280,20.05494505,4,100,20.0549450549451,5.77962460997253,7.3,1,5,NA,NA,12,NA,5,NA,210,20,4,3,1,1,3,2900,214,1,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-16_1401",2,1401,34,22,"test"," (Operator: lizbethpino, Time: )","GM14079B-16","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,35.74208861,NA,220,15.38461538,4,100,15.3846153846154,5.49878286307692,5.6,1,5,2,NA,5,NA,5,2,180,30,4,3,1,2,2,3550,390,6,5,2,2,2,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-18_1391",2,1391,34,32,"test"," (Operator: lizbethpino, Time: )","GM14079B-18","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,37.85479574,NA,220,16.48351648,4,100,16.4835164835165,6.23980149560439,6,1,5,1,NA,5,NA,5,3,220,30,4,3,1,2,3,3200,385,1,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-19_1271",2,1271,27,29,"test"," (Operator: lizbethpino, Time: )","GM14079B-19","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,34.75191513,NA,180,14.42307692,4,100,14.4230769230769,5.01229545144231,5.25,1,4,3,NA,4,NA,5,3,180,20,4,3,1,2,2,2975,312,1,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-20_985",2,985,11,31,"test"," (Operator: lizbethpino, Time: )","GM14079B-20","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,32.93034398,NA,180,19.23076923,4,100,19.2307692307692,6.33275845769231,7,1,3,2,NA,5,NA,5,4,180,30,4,3,1,1,3,2700,258,1,5,1,2,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-21_1001",2,1001,12,26,"test"," (Operator: lizbethpino, Time: )","GM14079B-21","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,2,NA,32.0260528,NA,230,4.945054945,4,100,4.94505494505495,1.58370590769231,1.8,1,5,1,NA,1,NA,5,3,50,40,4,3,1,3,3,1750,159,0,5,3,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-2_1478",2,1478,39,20,"test"," (Operator: lizbethpino, Time: )","GM14079B-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,1,NA,32.05731926,NA,260,12.77472527,4,100,12.7747252747253,4.09523446590659,4.65,1,5,1,NA,1,NA,5,2,20,40,4,3,1,4,1,2450,223,1,5,1,2,3,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-22_905",2,905,7,23,"test"," (Operator: lizbethpino, Time: )","GM14079B-22","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,4,NA,29.66066908,NA,280,3.571428571,4,40,3.57142857142857,1.05930961,1.3,1,4,1,NA,0,NA,5,3,190,20,1,3,1,5,3,1200,94,0,2,3,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-3_938",2,938,9,20,"test"," (Operator: lizbethpino, Time: )","GM14079B-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,35.9925,NA,210,14.14835165,4,100,14.1483516483516,5.09234546703297,5.15,1,4,1,NA,7,NA,5,2,210,40,4,3,1,2,2,3600,400,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-4_1339",2,1339,31,25,"test"," (Operator: lizbethpino, Time: )","GM14079B-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,31.49533952,NA,180,17.30769231,4,100,17.3076923076923,5.45111645538462,6.3,1,4,1,NA,5,NA,5,3,180,40,4,3,1,2,2,2600,229,0,5,1,2,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-5_1160",2,1160,21,26,"test"," (Operator: lizbethpino, Time: )","GM14079B-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,36.4387218,NA,140,3.571428571,4,100,3.57142857142857,1.30138292142857,1.3,1,2,1,NA,0,NA,5,1,140,40,3,3,1,3,2,1050,119,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-6_950",2,950,9,32,"test"," (Operator: lizbethpino, Time: )","GM14079B-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,34.62097532,NA,160,2.884615385,4,60,2.88461538461538,0.998681980384615,1.05,1,2,1,NA,0,NA,5,3,160,30,2,3,2,4,3,950,99,0,3,2,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14079B-9_1178",2,1178,22,29,"test"," (Operator: lizbethpino, Time: )","GM14079B-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,3,NA,36.86149871,NA,190,2.747252747,4,80,2.74725274725275,1.01267853598901,1,1,3,1,NA,0,NA,5,3,120,20,3,3,1,3,1,875,101,0,4,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14080A-10_1041",2,1041,14,22,"test"," (Operator: lizbethpino, Time: )","GM14080A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,35.73253497,NA,200,10.85164835,4,100,10.8516483516484,3.87756904207418,3.95,1,5,1,NA,6,NA,5,3,200,10,3,1,1,3,2,2650,291,0,5,1,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14080A-11_1578",2,1578,44,25,"test"," (Operator: lizbethpino, Time: )","GM14080A-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,37.79090909,NA,190,10.57692308,4,80,10.5769230769231,3.99711538451923,3.85,1,4,NA,NA,4,NA,5,NA,190,20,3,3,1,2,3,2550,306,0,4,3,3,NA,NA
2023,"202257DVGST_momi","202257DVGST_momi",1.3,3.5,"2022-July-22",NA,"Momil. Cordoba, Colombia",NA,"202257DVGST_momi_rep_GM14080A-1_1527",2,1527,41,33,"test"," (Operator: lizbethpino, Time: )","GM14080A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,0,NA,35.81670152,NA,230,13.04945055,4,80,13.0494505494506,4.6738827532967,4.75,1,4,1,NA,1,NA,5,5,230,30,4,3,1,2,2,4300,474,0,4,1,3,NA,NA
